name,email_id,recency_days,frequency,monetary,page_views_30d,cart_abandonment_rate,support_tickets_30d,sentiment_score,email_open_rate,discount_dependency,predicted_clv,churned_30d,engagement,rf_ratio,churn_prob,segment
Ravi Roy 739,raviroy739862@gmail.com,163,14,3753.245409752512,160,0.3999415184313318,3,3.356625509575153,0.2824788317020809,0.4544223191595411,7633.794338778892,0,0.4095106916487158,10.866666666666667,0.4510890404184848,Medium Risk
Amit Singh 740,amitsingh740035@gmail.com,8,26,8448.77398368598,191,0.2926628911008092,4,1.3958744936348273,0.6767387375641893,0.2713813950795846,19991.26272257015,0,0.68897808609819,0.2962962962962963,0.09784928030754174,Low Risk
Pooja Sharma 741,poojasharma741196@gmail.com,264,1,573.1382398844355,33,0.8820253136821516,4,3.8300912759121712,0.0122934666749671,0.0311749091119212,1058.375026055464,1,0.054565954532119605,132.0,0.9347228963544455,Critical
Amit Verma 742,amitverma742398@gmail.com,25,44,9682.130867936532,1,0.340411460639091,2,2.345250910019822,0.846584680126923,0.2344840067831699,27880.39133881854,0,0.7717862238205173,0.5555555555555556,0.13132437112665482,Low Risk
Pooja Verma 743,poojaverma743994@gmail.com,33,19,1263.9132419321113,187,0.3059424490030015,6,2.333471352466251,0.5862612699065649,0.4491234139302508,3272.237125033971,0,0.6293797823427384,1.65,0.16919398219317008,Low Risk
Kiran Paul 744,kiranpaul744404@gmail.com,55,6,3586.443237889091,98,0.3999835924957982,9,2.478951243490755,0.5333085128143391,0.4860575419026809,6651.457058498357,0,0.5599916706902842,7.857142857142857,0.24280984007562503,Low Risk
Rahul Verma 745,rahulverma745844@gmail.com,36,28,7464.556601520993,95,0.3851819114739618,5,1.2081833550245258,0.8303636965545758,0.8842451739289542,19469.80896981212,0,0.7441454533431607,1.2413793103448276,0.15862460863055902,Low Risk
Sneha Nair 746,snehanair746914@gmail.com,35,15,1940.837987318249,188,0.4636901920767183,0,1.9902580325671384,0.565377879390236,0.8073456212003686,4784.922170564028,0,0.5537506508034543,2.1875,0.28983939807981735,Low Risk
Anjali Das 747,anjalidas747434@gmail.com,275,7,1926.486460768868,90,0.6789894334742732,4,3.739092633116794,0.1283744070563356,0.12544178445052,2976.711613268488,0,0.20542887084409206,34.375,0.47372505072122834,Medium Risk
Kiran Sharma 748,kiransharma748308@gmail.com,97,23,3831.3637695458783,54,0.6307228451124132,8,4.175573447048288,0.3251042909687264,0.9893406378396238,15181.303046595704,0,0.34277343653627057,4.041666666666667,0.20062361654756852,Low Risk
Priya Gupta 749,priyagupta749072@gmail.com,32,49,3015.488461393411,51,0.3602063917346073,1,4.113487618181965,0.966807688917547,0.6085715931739742,7339.741580680692,0,0.8360020566566853,0.64,0.12121875626043824,Low Risk
Amit Nair 750,amitnair750752@gmail.com,162,8,3270.767240503277,125,0.4616593727108224,9,2.6111045373933326,0.4763805465071823,0.0362072614873849,10700.976037197746,0,0.5011645788199804,18.0,0.2572556623849802,Low Risk
Rahul Paul 751,rahulpaul751109@gmail.com,59,43,8250.055630262817,178,0.1724807386120119,3,1.4125870435134442,0.6829597177067877,0.943020709645736,16113.395173643365,0,0.7407835351792678,1.3409090909090908,0.06270321732614886,Low Risk
Priya Sharma 752,priyasharma752407@gmail.com,283,6,834.4746222488214,95,0.9851139231922929,0,2.923766432337214,0.2349870277316599,0.3763118169549976,1360.7541249205133,1,0.14694664736207877,40.42857142857143,0.880814888026303,Critical
Sneha Verma 753,snehaverma753913@gmail.com,128,5,4172.150760359307,55,0.4945566512355575,6,3.552370903185809,0.5210242992606511,0.288152135777403,13877.769313662848,1,0.5147919190621677,21.333333333333332,0.37490828776739915,Low Risk
Priya Sharma 754,priyasharma754632@gmail.com,25,34,2054.305392188718,117,0.1206970026131378,9,2.1552398798163583,0.5764715932377131,0.1492680126692472,7889.177611734688,0,0.6976041548973728,0.7142857142857143,0.05009524039499606,Low Risk
Arjun Das 755,arjundas755524@gmail.com,39,10,2277.456217470646,118,0.3829130090198942,7,3.709215837192564,0.3340034279830783,0.2895827046707271,3791.35062854264,0,0.4472368531818893,3.5454545454545454,0.2803639340840674,Low Risk
Sneha Roy 756,sneharoy756170@gmail.com,35,20,9495.594031269564,110,0.2992222363599502,0,1.508134303892927,0.6886259928578478,0.0585366000800501,17986.10380944572,0,0.6934867011707286,1.6666666666666667,0.1437070631398485,Low Risk
Rahul Roy 757,rahulroy757995@gmail.com,56,35,2126.704567558994,26,0.2138384141780394,2,2.2534707778291128,0.7789050628677172,0.2951088601842853,7822.428726954261,0,0.7818076720494145,1.5555555555555556,0.15113028158572073,Low Risk
Priya Roy 758,priyaroy758738@gmail.com,7,32,9182.366451136208,59,0.2653952171988443,5,2.6935469962698475,0.6749477318236994,0.0045044809802886,25865.79170452781,0,0.6988105522146819,0.21212121212121213,0.08449885495108275,Low Risk
Ravi Nair 759,ravinair759358@gmail.com,125,9,957.8953782545708,114,0.3021256676619448,7,1.0977075317625329,0.2196610514898841,0.4117476675902431,3039.9098736228984,1,0.41094636382915256,12.5,0.7563660729157687,High Risk
Anjali Das 760,anjalidas760290@gmail.com,37,22,9305.64769451338,18,0.3764373208649592,9,3.4909651055099102,0.8989011861043039,0.4128393977589064,19816.71879475969,0,0.7887657833165986,1.608695652173913,0.16277368565742006,Low Risk
Sneha Das 761,snehadas761166@gmail.com,176,8,1597.3979343462204,58,0.673383153903546,2,1.0557960747676458,0.0256798658468304,0.6571188390612733,4838.098438011818,1,0.14605465794667988,19.555555555555557,0.7294984835582633,High Risk
Arjun Singh 762,arjunsingh762111@gmail.com,151,18,2726.394081960666,100,0.6542807654161911,9,3.0389420400157485,0.2535042780308009,0.4224457900308791,4269.852819762176,1,0.29039026065200413,7.947368421052632,0.6627477452736976,High Risk
Ravi Das 763,ravidas763469@gmail.com,38,11,4431.000093021899,139,0.5351181620265488,9,3.68911531789632,0.3317512268136871,0.8975286223768645,11486.86771480344,0,0.3850034712775927,3.1666666666666665,0.17787265636591496,Low Risk
Ravi Sharma 764,ravisharma764253@gmail.com,207,5,1065.7043714380272,125,0.9320770252278284,7,3.793090374122186,0.2509152706893677,0.2077706294397283,2875.845337990429,1,0.17771835232248925,34.5,0.8343509606320973,Critical
Priya Gupta 765,priyagupta765768@gmail.com,115,19,1061.1385120562145,19,0.6057022696096566,2,3.034155565990832,0.4344832664762036,0.4767538755083281,1669.0930677002675,1,0.4184090520418595,5.75,0.6394917864018969,High Risk
Pooja Gupta 766,poojagupta766985@gmail.com,151,7,4401.2346927373055,91,0.6431062193489768,3,1.52372500850711,0.4986973231192639,0.6962214361212724,11456.74035678462,1,0.44197590613196763,18.875,0.6671090162195357,High Risk
Neha Sharma 767,nehasharma767599@gmail.com,19,40,3007.5251283800044,103,0.3592691806784671,5,2.7146592975579398,0.9515487535246548,0.1267127352342388,7506.786228785413,0,0.8272215798434059,0.4634146341463415,0.13854176485980438,Low Risk
Amit Nair 768,amitnair768466@gmail.com,24,30,4682.705906785683,48,0.2727355632668235,6,1.049702375175729,0.803979675416171,0.8798104357196852,15584.292386103103,1,0.7732935799429732,0.7741935483870968,0.41963525544273406,Medium Risk
Anjali Paul 769,anjalipaul769459@gmail.com,281,5,1668.5637330747456,81,0.9409755542567492,5,2.392107852754877,0.0147820960748314,0.8921529168699609,4704.546161822271,1,0.032479035942199176,46.833333333333336,0.8879873995291446,Critical
Ravi Gupta 770,ravigupta770697@gmail.com,143,9,755.451511257311,132,0.8504696295175578,1,3.603210760573519,0.0031036789418099,0.9678623511632132,1980.8537191697133,0,0.06167435555806283,14.3,0.4183854579829911,Medium Risk
Neha Verma 771,nehaverma771501@gmail.com,29,39,7513.952159696185,158,0.2614411203132655,1,1.6830411338015423,0.8038549041135024,0.2268371023254951,19225.175545984195,0,0.7777364943427952,0.725,0.11611747537799268,Low Risk
Kiran Roy 772,kiranroy772448@gmail.com,74,23,800.0703516336107,22,0.5249513521537608,8,2.881486269539466,0.531867472106038,0.9562459558696672,3139.389802671913,0,0.5091399424021186,3.0833333333333335,0.18261557385780156,Low Risk
Rahul Paul 773,rahulpaul773894@gmail.com,234,9,175.84497349711864,152,0.7431253118810438,4,2.996144691616325,0.1732984310158991,0.931535049155262,500.4478429358557,1,0.20672893385712193,23.4,0.7752068695084322,High Risk
Arjun Roy 774,arjunroy774009@gmail.com,163,11,2407.687407633498,187,0.300633857786536,0,2.376301973481423,0.2265892520836686,0.997131894158366,8193.814436438579,0,0.4157000081355868,13.583333333333334,0.5050200375099703,Medium Risk
Anjali Gupta 775,anjaligupta775222@gmail.com,127,9,342.2324578287757,96,0.7014569897365502,9,1.046104056211941,0.1715486313548072,0.1303407235690719,613.3479505057088,1,0.22234638291826422,12.7,0.8003656849264733,Critical
Arjun Roy 776,arjunroy776124@gmail.com,279,1,109.24018091120188,153,0.6185032757045136,7,2.9888096142262124,0.2138261264287752,0.4199386853482382,255.02527473173777,1,0.28089436557545966,139.5,0.9446373153004836,Critical
Rahul Paul 777,rahulpaul777125@gmail.com,331,5,153.4394683342053,44,0.7040250992168763,0,3.260289132146774,0.1628779167299353,0.8586720549294962,531.5398667270555,1,0.21611671035121066,55.166666666666664,0.9012981199249989,Critical
Rahul Sharma 778,rahulsharma778182@gmail.com,117,21,3626.693284422743,56,0.6779939142223372,8,1.7912977153652916,0.3766189155519321,0.8433733206750055,12175.705276875122,1,0.35477378364222434,5.318181818181818,0.7061815978311271,High Risk
Pooja Das 779,poojadas779584@gmail.com,69,21,2897.0855632121707,53,0.6813280321737021,6,2.23538909912648,0.4554904728996878,0.6113570130983824,5037.846726156504,0,0.40076307087033186,3.1363636363636362,0.18517492460182503,Low Risk
Pooja Nair 780,poojanair780661@gmail.com,16,31,2419.2454916895904,22,0.3163773723801474,0,4.127810467888608,0.9539079288887022,0.1556479927615908,6592.469673960319,0,0.8457938083811624,0.5,0.09316531357970481,Low Risk
Sneha Nair 781,snehanair781553@gmail.com,24,34,4532.014234100963,122,0.1410206208187706,3,4.24121319649333,0.5177910728967313,0.1350381366805474,17432.14620520476,0,0.6542663954105306,0.6857142857142857,0.10358216734414888,Low Risk
Anjali Nair 782,anjalinair782966@gmail.com,52,21,9954.303886088474,3,0.1510428220531474,2,2.237296897432892,0.7778085773412015,0.2806355798765158,18748.056072967323,0,0.8062680175834619,2.3636363636363638,0.07726999473579209,Low Risk
Amit Sharma 783,amitsharma783318@gmail.com,276,1,1212.5562053346348,85,0.7151736376372876,2,3.606719179513708,0.2747829011862157,0.7126014072983932,2786.8084688469826,1,0.27880028565681436,138.0,0.9266150741485869,Critical
Sneha Verma 784,snehaverma784731@gmail.com,57,40,9386.396066159436,179,0.3538581598463121,6,1.6270517903971786,0.7286583049464102,0.4264060564919728,14607.68042535962,0,0.6956517190293212,1.3902439024390243,0.17646361338216315,Low Risk
Kiran Nair 785,kirannair785818@gmail.com,33,12,4858.87399385124,43,0.4560064242990242,8,3.307869241873484,0.2379631639064312,0.1521746018819179,10754.648533962663,1,0.36037532862424904,2.5384615384615383,0.6392137321300837,High Risk
Ravi Paul 786,ravipaul786017@gmail.com,153,1,1192.4116387446782,7,0.92170446175138,3,3.054533535714604,0.2022576349845002,0.8030455246758799,2945.618813860256,1,0.15267279629014813,76.5,0.8582597812924684,Critical
Neha Das 787,nehadas787758@gmail.com,15,48,2728.290519563534,14,0.2239583436408393,9,3.718207346290736,0.8241045887242779,0.0670937326298787,9358.253285520495,0,0.8048794157782311,0.30612244897959184,0.11164607899749716,Low Risk
Rahul Verma 788,rahulverma788696@gmail.com,172,4,1799.9671476524386,107,0.9527419203282732,6,1.3167456364345034,0.1968438275542326,0.487822837381881,3609.308366748382,1,0.13700952840123026,34.4,0.7999109947555121,High Risk
Amit Gupta 789,amitgupta789169@gmail.com,160,6,390.681754495132,149,0.7122838969858376,5,3.7104447283983766,0.0595951958043417,0.1728200514564523,646.1319831245776,1,0.15084355868826999,22.857142857142858,0.8209278642444038,Critical
Neha Das 790,nehadas790913@gmail.com,19,22,9080.122596378067,63,0.2390643517776765,6,4.494301223038937,0.6107635759511836,0.7627990528758054,28846.3509232198,0,0.6708324048596396,0.8260869565217391,0.09954011325680279,Low Risk
Amit Verma 791,amitverma791353@gmail.com,122,6,835.6355605475948,75,0.8961252123375805,4,1.265160749786201,0.2721729501831236,0.3668058851400056,1256.2851520055908,1,0.20485368517484198,17.428571428571427,0.7659187300172051,High Risk
Rahul Roy 792,rahulroy792094@gmail.com,55,14,4457.28646987648,123,0.5522544762118602,8,2.952152897127,0.3950875473261478,0.1548157548717352,10355.449993539269,0,0.4161507379109446,3.6666666666666665,0.2088781077423303,Low Risk
Pooja Verma 793,poojaverma793202@gmail.com,31,23,1548.739345931864,27,0.6833310745925547,4,1.408896684527778,0.5801519005928373,0.8445215313136548,6141.012779759045,0,0.47475871051868046,1.2916666666666667,0.13804024427443654,Low Risk
Priya Paul 794,priyapaul794400@gmail.com,89,6,4098.932342578579,19,0.4038442500932846,5,3.696878529789588,0.3381844605873075,0.22149354885964,10342.114299306526,1,0.44137297631507066,12.714285714285714,0.5592916386393579,Medium Risk
Kiran Paul 795,kiranpaul795941@gmail.com,43,22,9576.322225154872,90,0.3661319537556011,7,2.70000965649279,0.7524374075476535,0.2754466797905091,27201.35844034886,0,0.7050096630263516,1.8695652173913044,0.17241607014520283,Low Risk
Pooja Das 796,poojadas796164@gmail.com,66,20,910.1180259036826,139,0.3854946751927642,2,4.842912352912972,0.4874414962760782,0.4995491622675826,2368.0492915787227,1,0.5382670276885413,3.142857142857143,0.6086039571915736,High Risk
Anjali Sharma 797,anjalisharma797359@gmail.com,145,20,4789.959191992123,19,0.6895122003915715,4,2.991905210349573,0.3940527630857339,0.5541697216110001,15651.564909295908,0,0.3606267776948118,6.904761904761905,0.34556661531600324,Low Risk
Priya Verma 798,priyaverma798003@gmail.com,23,37,8485.843721843303,4,0.1407798242101962,6,1.8567050109583476,0.973585308421697,0.0600731683549824,15777.042412955016,0,0.9278392553689397,0.6052631578947368,0.03283610391588831,Low Risk
Sneha Gupta 799,snehagupta799246@gmail.com,275,3,330.4772184311062,139,0.923262819609685,0,2.3476876523069823,0.0027724765216543,0.5854859383150356,567.5446881196556,1,0.03235835806911856,68.75,0.8642853754171076,Critical
Arjun Gupta 800,arjungupta800197@gmail.com,34,20,5424.154819517151,156,0.1791418224839072,9,1.0236962618160097,0.8291418917130786,0.3762014132951982,20523.79451282435,1,0.8258284060342842,1.619047619047619,0.5720996984463381,Medium Risk
Neha Singh 801,nehasingh801315@gmail.com,121,13,4227.701655207408,108,0.3949017454628549,4,4.623894654037041,0.3291914933455232,0.8635465316714287,8610.11566041461,0,0.439554197822172,8.642857142857142,0.27567571408954805,Low Risk
Arjun Singh 802,arjunsingh802949@gmail.com,137,6,3488.565826775077,33,0.6556477422909771,4,4.602664336434513,0.3706367604217573,0.8236592509839739,11344.4555902792,0,0.36012295933666355,19.571428571428573,0.203958259400766,Low Risk
Kiran Das 803,kirandas803872@gmail.com,149,3,837.4314602326235,188,0.7423873563328947,7,4.225611276986298,0.0644233507225072,0.5102470998031456,1845.865073186396,0,0.14169906790034648,37.25,0.36932289682508906,Low Risk
Priya Verma 804,priyaverma804225@gmail.com,159,15,904.215886574378,23,0.5397454206953062,1,3.936294124023512,0.4363014885412259,0.03077517825916,3075.8290042633967,0,0.44588272484661307,9.9375,0.37572002989866077,Low Risk
Neha Sharma 805,nehasharma805685@gmail.com,112,6,3865.6564309013775,28,0.6109182303356293,5,4.418469852607341,0.2787733949763481,0.2304948373515208,7826.91868549327,1,0.32289674485155717,16.0,0.48127239869111454,Medium Risk
Kiran Nair 806,kirannair806910@gmail.com,76,24,1239.7670794778635,77,0.6167844057866863,4,2.5942368965765104,0.5216436984244526,0.1701526411445169,2675.560472600253,1,0.46627245673999707,3.04,0.6864545718364298,High Risk
Arjun Sharma 807,arjunsharma807226@gmail.com,41,10,1068.665638761523,14,0.3922554560857055,9,4.2479259627428405,0.5894768539400794,0.3195214518074758,2767.438871949215,1,0.5967839299297655,3.727272727272727,0.6813195459149167,High Risk
Amit Singh 808,amitsingh808603@gmail.com,52,14,3795.070613415294,5,0.5672722647831621,0,3.036890153308312,0.2351091656493762,0.6275560238706465,8761.753165151427,0,0.3141565934763609,3.466666666666667,0.2195560288535909,Low Risk
Sneha Paul 809,snehapaul809745@gmail.com,20,34,5868.872054013331,172,0.3292972000620111,7,2.355975880646293,0.5789153630905615,0.1469089090229269,19848.77509651509,0,0.6156303378295325,0.5714285714285714,0.23889510265565486,Low Risk
Kiran Sharma 810,kiransharma810629@gmail.com,14,24,6175.479712516616,199,0.2999840159782855,6,4.382979513303052,0.5776716512550084,0.3462660507879305,20214.10966216728,0,0.6266093843616909,0.56,0.17498272712876137,Low Risk
Anjali Gupta 811,anjaligupta811045@gmail.com,36,20,2040.195167553858,112,0.6971215912744058,7,1.2893935353442294,0.2335494954208048,0.8785307492071559,6377.124611279954,1,0.26128106074272056,1.7142857142857142,0.7688395605415825,High Risk
Sneha Nair 812,snehanair812993@gmail.com,82,23,2348.151802639444,127,0.5046144776939167,6,2.235142633410344,0.4881664276369371,0.2924418045895157,8120.711367000208,0,0.49105406550459557,3.4166666666666665,0.23885806037976734,Low Risk
Amit Verma 813,amitverma813028@gmail.com,170,6,3019.211549972555,100,0.3330668151946169,1,1.7416472713086968,0.2033462639936576,0.5120181266754691,9454.762125515055,0,0.3887810323183478,24.285714285714285,0.1908002336642764,Low Risk
Priya Nair 814,priyanair814660@gmail.com,49,41,5973.161699116035,46,0.3760817106407224,7,1.8570872372410383,0.5720839079090247,0.0644906804558462,18248.44920164704,0,0.5928176604891259,1.1666666666666667,0.12982491136444618,Low Risk
Amit Das 815,amitdas815944@gmail.com,55,12,4027.6381319039297,85,0.5894437751031805,7,3.262229932905548,0.5296719998501433,0.6490806020188844,15275.809473210924,0,0.4820256898688138,4.230769230769231,0.23406652544480708,Low Risk
Anjali Roy 816,anjaliroy816430@gmail.com,47,37,2034.8766396526437,59,0.1337512399714274,9,4.65971974651713,0.9623255527025903,0.169563518571109,7799.809651520715,0,0.9238948356329832,1.236842105263158,0.04465673032691832,Low Risk
Priya Singh 817,priyasingh817100@gmail.com,216,8,1463.498164480767,56,0.7243892085532133,3,2.5819201121266278,0.209435077225057,0.1746500654553681,3286.2663877924138,0,0.23590536291374886,24.0,0.4632346782026255,Medium Risk
Amit Das 818,amitdas818334@gmail.com,134,12,3103.634068668274,185,0.6773429194839526,1,4.650336871699292,0.2300374583221256,0.7805218027570218,9363.039997852997,0,0.2670853071996943,10.307692307692308,0.3498527990273857,Low Risk
Sneha Das 819,snehadas819691@gmail.com,59,12,1002.1204090995864,55,0.4712493471273498,7,1.111399110331023,0.2590985297751844,0.8050148801180702,3584.308131138899,1,0.36695937901417075,4.538461538461538,0.646952104290615,High Risk
Sneha Singh 820,snehasingh820236@gmail.com,32,31,5550.268634258686,95,0.2581212815540375,4,3.611970926166871,0.7854265127721564,0.5022748645953874,8407.660920491544,0,0.7680073950416788,1.0,0.16457241187768987,Low Risk
Sneha Sharma 821,snehasharma821382@gmail.com,52,15,2271.736263438669,63,0.36852981778175,5,3.4377811893091152,0.2909686914894117,0.6435521229874175,8482.29168508292,1,0.427169287780947,3.25,0.23636128050448302,Low Risk
Kiran Das 822,kirandas822301@gmail.com,63,16,2580.6265126148264,22,0.6454308012556583,6,2.213812865798425,0.3560264262990513,0.8639358074599548,9876.107162417706,0,0.35544353527716743,3.7058823529411766,0.1710578408830448,Low Risk
Amit Paul 823,amitpaul823256@gmail.com,20,20,4196.356677923557,7,0.1015972571713192,5,2.356813725087672,0.912047245242187,0.3226837070778202,15227.366154452438,0,0.9065894442767846,0.9523809523809523,0.06943174711161038,Low Risk
Arjun Singh 824,arjunsingh824916@gmail.com,116,19,2837.758346442415,153,0.3046579598012385,8,3.6460972965847,0.3802146156268304,0.5919144044190701,8309.946308464107,0,0.5062655854556029,5.8,0.41882095040021106,Medium Risk
Sneha Roy 825,sneharoy825494@gmail.com,49,23,6771.796620351619,20,0.1238935387104297,0,3.217290392334621,0.6374895959868201,0.3287459883496065,21056.404001081715,0,0.7329363421079201,2.0416666666666665,0.04881382761265899,Low Risk
Neha Nair 826,nehanair826211@gmail.com,136,13,3419.1276913986594,12,0.5213710803148272,2,4.770438840634622,0.4549781514871608,0.8179847710772054,7284.297530373133,0,0.46443845876636564,9.714285714285714,0.2512492932726787,Low Risk
Anjali Singh 827,anjalisingh827959@gmail.com,4,42,6999.53820085916,109,0.3855296548426981,0,2.4957114788271357,0.5482943412472661,0.56281261095363,11220.746448849588,1,0.5747647428112803,0.09302325581395349,0.630750702552654,High Risk
Anjali Nair 828,anjalinair828045@gmail.com,49,44,8817.181982400092,20,0.2596398218747057,8,2.9925186967359214,0.7795929399899242,0.5795363691499811,21314.607931093677,0,0.7638998352440722,1.0888888888888888,0.10765968984872167,Low Risk
Amit Singh 829,amitsingh829346@gmail.com,33,20,4027.65703738413,97,0.1311324125904222,2,3.635771175738971,0.5371234296652729,0.2725577488154005,10924.942026215123,0,0.6698210927629948,1.5714285714285714,0.11515999826805881,Low Risk
Priya Das 830,priyadas830557@gmail.com,71,6,3039.354791014236,199,0.6987962011250204,1,2.126038483089502,0.2458131473305393,0.2442337003640785,4724.212290571383,0,0.2679694079483154,10.142857142857142,0.6249822651679686,High Risk
Pooja Gupta 831,poojagupta831191@gmail.com,79,20,3097.0502146149897,65,0.5536367780319356,7,2.718948035719114,0.4809670112601458,0.4248307366433111,9785.117703264565,0,0.4671254955433133,3.761904761904762,0.21235066264063598,Low Risk
Arjun Singh 832,arjunsingh832712@gmail.com,123,8,4962.647574583531,107,0.4230896757457483,1,4.359058896154412,0.5710245395276168,0.9971702514257244,11882.872598003272,1,0.5733788534182707,13.666666666666666,0.5971175683567693,Medium Risk
Ravi Das 833,ravidas833324@gmail.com,270,7,1183.0406580036345,191,0.9247252427783116,7,2.8573269791806117,0.2832688738092768,0.2533981075593726,1864.7576271018568,1,0.20007122717424144,33.75,0.8213906932107274,Critical
Sneha Nair 834,snehanair834818@gmail.com,34,36,8013.438136251386,64,0.2551451086851631,7,3.96311946864269,0.7114342045295435,0.7841871792320796,26496.668088104005,0,0.7248024792436609,0.918918918918919,0.06855781733640263,Low Risk
Kiran Gupta 835,kirangupta835973@gmail.com,23,25,5758.7634798694,58,0.3264820600474987,4,3.500107151241316,0.6653964957138279,0.8540163336687865,9233.808426690612,0,0.6686450734092972,0.8846153846153846,0.10856491229669267,Low Risk
Rahul Sharma 836,rahulsharma836887@gmail.com,153,22,959.3371614474406,116,0.6495287284649013,8,1.3449966852158597,0.4405642888014445,0.936565611658006,2821.423906106349,1,0.40452708189490616,6.6521739130434785,0.6889510669453914,High Risk
Pooja Gupta 837,poojagupta837535@gmail.com,218,7,1446.5208494463418,145,0.7165174988822021,0,2.73120624490527,0.0406256549453484,0.493076709787574,4716.934366434782,1,0.13776839341432823,27.25,0.7717822678529006,High Risk
Sneha Singh 838,snehasingh838629@gmail.com,294,3,131.55216638360747,44,0.8250048476541266,2,3.5755757670928405,0.1871666829488911,0.5506132979851436,328.1335205171665,1,0.182298070707684,73.5,0.9519187762310266,Critical
Kiran Gupta 839,kirangupta839085@gmail.com,40,14,3132.4673012261983,17,0.6756436882930755,3,3.984523912954569,0.4757046541863819,0.5208155861440822,10780.439780766314,1,0.4151653171945989,2.6666666666666665,0.27478051669156467,Low Risk
Arjun Gupta 840,arjungupta840523@gmail.com,77,22,4724.420572236915,114,0.5383791803170457,4,3.935681481150802,0.4135713761996404,0.4110471935560581,11895.669328251615,0,0.432791153592966,3.347826086956522,0.22243146925566573,Low Risk
Ravi Roy 841,raviroy841221@gmail.com,95,11,2945.614414916134,97,0.3539143139669752,3,1.676415601682606,0.3988615263531486,0.1261357862957651,8873.295319953158,0,0.49775119022509906,7.916666666666667,0.31989720748069816,Low Risk
Pooja Gupta 842,poojagupta842813@gmail.com,66,6,4590.414013616889,40,0.6076679478094349,0,4.8400475232765015,0.4551721958318662,0.820461290158315,8861.728466064525,0,0.43003613837534577,9.428571428571429,0.4021470284021815,Medium Risk
Arjun Paul 843,arjunpaul843157@gmail.com,53,23,4167.2737859749695,17,0.1095654385625776,4,3.405438429113417,0.927704081052144,0.546049931882766,15988.287132780248,0,0.9127962732062553,2.2083333333333335,0.025977148017657506,Low Risk
Anjali Sharma 844,anjalisharma844447@gmail.com,3,20,3531.947279446418,184,0.1543583378407548,1,2.8379332042006613,0.583650689996575,0.9917788783346932,8042.509743404916,0,0.688447078861643,0.14285714285714285,0.19054032175447386,Low Risk
Anjali Singh 845,anjalisingh845476@gmail.com,166,4,80.50442584949656,126,0.923915411475242,5,1.373149538887874,0.2801576387357218,0.7387780289185977,257.3217991056732,0,0.19852841865133627,33.2,0.41476555865503867,Medium Risk
Ravi Paul 846,ravipaul846460@gmail.com,124,19,2493.217047804962,131,0.4905353173977465,0,1.304338907062029,0.4397174265241914,0.5011197008253482,8675.812776363784,0,0.46761632895541627,6.2,0.3619906949193485,Low Risk
Priya Roy 847,priyaroy847127@gmail.com,98,14,4738.961510977423,32,0.4609482158165497,5,3.1474728718824085,0.2257276892774334,0.9107949305099488,8618.98300986284,0,0.3510573272398402,6.533333333333333,0.48472327441609586,Medium Risk
Rahul Gupta 848,rahulgupta848303@gmail.com,35,23,6256.943779670261,147,0.3698359253661506,5,2.793467741726306,0.6331888207150119,0.2560884262384237,10926.771021682647,1,0.6319789222825469,1.4583333333333333,0.48402107190623267,Medium Risk
Anjali Nair 849,anjalinair849160@gmail.com,270,3,1482.249728628687,139,0.6075523514304938,4,2.65792391701744,0.1101521443293876,0.0148088611326251,4126.20512756891,0,0.22307034602543505,67.5,0.3900297776128999,Low Risk
Amit Verma 850,amitverma850420@gmail.com,46,37,5583.801537108213,14,0.1805797484503257,8,4.330436052153543,0.5944346914077743,0.4018396856899208,20613.778952362503,0,0.6844289154645342,1.2105263157894737,0.09981575367491086,Low Risk
Ravi Roy 851,raviroy851996@gmail.com,30,38,8059.217586648219,104,0.3968559878502602,5,2.0192130641267823,0.6784686489740674,0.7722591646531978,18753.6984787588,0,0.6483387942443364,0.7692307692307693,0.06932096561174846,Low Risk
Sneha Roy 852,sneharoy852374@gmail.com,17,38,4371.525798235178,14,0.1438050716776324,1,2.2390612565716137,0.6400670593876898,0.5218844619274783,10722.265514789571,0,0.7265182069615609,0.4358974358974359,0.03733946676409638,Low Risk
Pooja Nair 853,poojanair853655@gmail.com,224,4,616.0531707637826,70,0.6094865441223162,3,4.7716508455670255,0.1623564167571073,0.7215117798434236,2227.521994266076,1,0.2536192324053379,44.8,0.5561354749041438,Medium Risk
Pooja Paul 854,poojapaul854978@gmail.com,325,4,1649.5712731878957,141,0.6886004203415411,1,3.2946128119550284,0.1212329543228871,0.4448054950587817,5072.103829510575,1,0.1972996044571158,65.0,0.9587864733830891,Critical
Amit Sharma 855,amitsharma855155@gmail.com,3,35,2707.8951655921123,149,0.3373591486254095,7,1.2563383504162648,0.5131918090027692,0.1795002604943506,7402.917121532108,0,0.5729714259514977,0.08333333333333333,0.22886211073643414,Low Risk
Arjun Singh 856,arjunsingh856592@gmail.com,126,4,566.4892027364643,153,0.8833296196311882,9,3.221053290431761,0.1049585082667435,0.0999318770544096,1373.5785857164285,0,0.10964325710757082,25.2,0.41675658557161216,Medium Risk
Amit Paul 857,amitpaul857182@gmail.com,56,24,1443.474149502652,82,0.5464897006427811,2,1.7293407343128782,0.55386999398134,0.9423009379012068,2915.9064211715718,0,0.5137261161316915,2.24,0.1268242461220818,Low Risk
